"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","correct"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","4595","0.0-1.0","","","","4591","Welcome to the Category Learning experiment! Press any key to continue."," ","welcome","","","",""
"","","","","","html-keyboard-response","2","33895","0.0-2.0","","","","29298","<p>You will be shown images and each image will contain a set of black dots. Each image will belong to one of two categories: category A or category B.
            <br>You will not know in advance which category the given collection of dots belongs to.</p>
            <p>After you see an image you will be asked to categorize it into <b>category A (by pressing the left arrow key)</b> or <b>category B (by pressing the right arrow key)</b>
            as quickly as possible.</p>
            <p>After you make a choice you will receive feedback telling you whether you matched the image to the correct category or not.</p>
            <p>Your goal is to categorize as many sets of dots correctly as possible.</p>
            <p>Press any key to begin.</p>"," ","introduction","","","",""
"","","","","","html-keyboard-response","3","34249","0.0-3.0-0.0","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 0 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","4","35256","0.0-3.0-1.0","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 0 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_42.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","5","36271","0.0-3.0-2.0","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 0 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","6","36496","0.0-3.0-3.0","","","","223","./stimuli//pack_easy/cat_2/ex_2_42.png","arrowright","response","ArrowRight","42","2","true"
"","","","","","html-keyboard-response","7","38004","0.0-3.0-4.0","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","8","38364","0.0-3.0-0.1","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","9","39380","0.0-3.0-1.1","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_45.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","10","40388","0.0-3.0-2.1","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 10 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","11","40915","0.0-3.0-3.1","","","","525","./stimuli//pack_easy/cat_2/ex_2_45.png","arrowright","response","ArrowRight","45","2","true"
"","","","","","html-keyboard-response","12","42423","0.0-3.0-4.1","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","13","42784","0.0-3.0-0.2","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","14","43798","0.0-3.0-1.2","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_17.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","15","44801","0.0-3.0-2.2","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","16","45165","0.0-3.0-3.2","","","","361","./stimuli//pack_easy/cat_2/ex_2_17.png","arrowleft","response","ArrowRight","17","2","false"
"","","","","","html-keyboard-response","17","46676","0.0-3.0-4.2","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","18","47038","0.0-3.0-0.3","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","19","48050","0.0-3.0-1.3","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_1.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","20","49055","0.0-3.0-2.3","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 20 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","21","49474","0.0-3.0-3.3","","","","417","./stimuli//pack_easy/cat_2/ex_2_1.png","arrowright","response","ArrowRight","1","2","true"
"","","","","","html-keyboard-response","22","50990","0.0-3.0-4.3","","","","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> <br> <br> <font color=""green"" size=""7vw""> +10 points </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","23","51349","0.0-3.0-0.4","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","24","52357","0.0-3.0-1.4","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_2/ex_2_38.png></img>
    ","null","stimulus","","","",""
"","","","","","html-keyboard-response","25","53363","0.0-3.0-2.4","","","","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    ","null","","","","",""
"","","","","","html-keyboard-response","26","53753","0.0-3.0-3.4","","","","388","./stimuli//pack_easy/cat_2/ex_2_38.png","arrowleft","response","ArrowRight","38","2","false"
"","","","","","html-keyboard-response","27","55257","0.0-3.0-4.4","","","","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","",""
"","","","","","html-keyboard-response","28","55613","0.0-3.0-0.5","","","","null","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    
            <div style=""font-size:60px;"">+</div>
        ","null","ITI","","","",""
"","","","","","html-keyboard-response","29","56631","0.0-3.0-1.5","","","","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
                Current score : <font color=""green""> 30 points </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_easy/cat_1/ex_1_99.png></img>
    ","null","stimulus","","","",""
