thisRow.t,notes,response,correct,correct_response,response_time,difficulty,category,phase,stimulus_ID,stim presentation time,delay presentation time,AB presentation time,debugging_time,feedback presentation time,ITI presentation time,ITI response time,participant,session,date,
,,8,1,"['5', '6', '7', '8']",0.30689099899609573,2,2,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.1930830409983173,2,1,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.10074358299607411,1,1,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.26780645801045466,2,1,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.012862415998824872,2,2,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.18257529100810643,1,1,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.07725174899678677,1,2,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.06194866599980742,1,2,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.0945185830059927,1,1,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.29846270800044294,1,2,train,,,,,,,,,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.2504874159931205,1,1,test,10,0.007255332995555364,0.6100662079988979,1.6143390409997664,1.6143303339922568,2.1320285410038196,3.1339025830093306,0.4016249160049483,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.31542833299317863,1,2,test,7,3.7904662500077393,4.393058750007185,5.3984227500041015,1.613280500008841,5.931287458006409,6.933070708008017,0.27550270801293664,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.24579191599332262,1,2,test,14,7.448745250003412,8.050920291003422,9.055281416003709,1.6110492500010878,9.494959874995402,10.49678600000334,0.3318313749914523,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.10766795800009277,1,2,test,7,11.097384041000623,11.700018625007942,12.704257083008997,1.61116766599298,13.061603958005435,14.063454415998422,0.3342353329935577,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.26047687498794403,1,2,test,9,14.609062500006985,15.211948249998386,16.21652383300534,1.612247541997931,16.698812000002363,17.700784000000567,0.018840499003999867,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.2649322920042323,2,1,test,17,17.95648112500203,18.558723166002892,19.56356108300679,1.6112199159979355,20.053041666003992,21.05487829100457,0.0037800410063937306,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.12215616600587964,2,1,test,15,21.306473916003597,21.908601333008846,22.91294579100213,1.6105466250010068,23.293840416008607,24.29567112500081,0.019841000001179054,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.16037591599160805,2,2,test,15,24.56146495800931,25.163632666008198,26.167757250004797,1.6104034169984516,26.567038749999483,27.568897832999937,0.4516781239944976,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.03081337500771042,2,2,test,12,28.24590370799706,28.84917933300312,29.85376825000276,1.6124067500059027,30.137544583005365,31.13931270800822,0.02951308300544042,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.0719607079954585,2,1,test,12,31.377256916006445,31.979606416003662,32.98430687500513,1.6117942499986384,33.29314320800768,34.29496862500673,0.45712987500883173,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.12887912499718368,3,1,test,16,34.95705316599924,35.55939875000331,36.56357754100463,1.6109997500025202,36.93349404100445,37.935306083003525,0.3265998330025468,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.1906902490009088,3,1,test,16,38.49506216599548,39.09744095800852,40.10196112500853,1.6115362090058625,40.52635604100942,41.52816924999934,0.3528607920015929,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.1787408329983009,3,1,test,12,42.14037929099868,42.74339604099805,43.74778845800029,1.6122605420096079,44.17542312500882,45.177269833002356,0.006668250003713183,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.14478645799681544,3,2,test,2,45.42470037500607,46.026928082996164,47.03163458300696,1.6109003339952324,47.39897633300279,48.40079133299878,0.3762448750057956,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.26833079200878274,3,2,test,18,48.97263883300184,49.575706582996645,50.58033691599849,1.6125817499996629,51.05983504100004,52.0617032910086,0.26419541699578986,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.08026166599302087,4,1,test,4,52.5027833750064,53.10502087500936,54.10928674999741,1.6106468749931082,54.41645537500153,55.418290750007145,0.3088252080051461,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.01592166601039935,4,1,test,18,55.97900729099638,56.581405999997514,57.585593541007256,1.6108787919947645,57.835430416002055,58.83728350000456,0.3530878739984473,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.11402958301187027,4,2,test,17,59.43937237499631,60.042154666007264,61.046566832999815,1.6118188749969704,61.37681283299753,62.37857462500688,0.31862216599984095,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.2680707079998683,4,1,test,14,62.909763874995406,63.5123583329987,64.51662483300606,1.6116885829978855,65.02208470800542,66.02382087500882,0.3713593329885043,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.22781470799236558,4,1,test,6,66.62939595800708,67.23158379099914,68.23588525000378,1.6108845830021892,68.70890970800247,69.71089166600723,0.43026470800396055,,,2023-12-13_09h28.10.480,
,,8,0,['9'],0.2615854999894509,5,1,test,5,70.37284520799585,70.97515850000491,71.97933729100623,1.611235874996055,72.45429466600763,73.4561601250025,0.17413720799959265,,,2023-12-13_09h28.10.480,
,,9,0,"['5', '6', '7', '8']",0.12468383299710695,5,2,test,5,73.8726275000081,74.4747927080025,75.47927887500555,1.6111873330082744,75.83748841600027,76.83927670800767,0.317070416000206,,,2023-12-13_09h28.10.480,
,,9,1,['9'],0.67547945799015,5,1,test,4,77.40711500000907,78.00913766599842,79.01358904100198,1.610511332997703,79.95347837499867,80.95534379100718,0.2160307910089614,,,2023-12-13_09h28.10.480,
,,8,1,"['5', '6', '7', '8']",0.08625224999559578,5,2,test,8,81.42921941600798,82.03127754099842,83.03577504100394,1.6107337499997811,83.34342699999979,84.34515608299989,0.16768183298700023,,,2023-12-13_09h28.10.480,
