"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","correct","bonus"
"true","false","[]","[]","[]","preload","0","9","0.0-0.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","","","","","","","","",""
"","","","","","html-keyboard-response","1","6386","0.0-1.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","6375","Welcome to the Category Learning experiment! Press any key to continue.","enter","welcome","","","","",""
"","","","","","html-keyboard-response","2","49116","0.0-2.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","42729","
            <p>You will be shown images of black shapes.  Some are category A, some are category B.
            <br>You will not know in advance which category a specific shape belongs to.</p>
            <p>After you see an image, you will be asked to guess its category <b>(left arrow for category A, right arrow for category B)</b></p>
            <p>After you choose, the screen will show you whether you were correct or not.</p>
            <p><b>You will receive a bonus payment of $0.05 for each correct answer!</b></p>
            <p> So you can increase your bonus by guessing correctly, and by guessing as quickly as possible so you move on to the next image sooner.</p>
            <p>Press any key to continue.</p>
            "," ","introduction_1","","","","",""
"","","","","","html-keyboard-response","3","54809","0.0-3.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","5691","
            <p> <b>The first 10 trials are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            "," ","introduction_2","","","","",""
"","","","","","html-keyboard-response","4","57836","0.0-4.0-0.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","3025","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","5","58447","0.0-4.0-1.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes/cat_2/ex_2_49.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","6","59463","0.0-4.0-2.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","7","63475","0.0-4.0-3.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","./stimuli//pack_shapes/cat_2/ex_2_49.png","null","response","ArrowRight","49","2","false",""
"","","","","","html-keyboard-response","8","64978","0.0-4.0-4.0","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","0"
"","","","","","html-keyboard-response","9","67903","0.0-4.0-0.1","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","2923","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        ","arrowleft","ITI","","","","",""
"","","","","","html-keyboard-response","10","68510","0.0-4.0-1.1","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes/cat_2/ex_2_29.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","11","69526","0.0-4.0-2.1","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","12","69884","0.0-4.0-3.1","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","356","./stimuli//pack_shapes/cat_2/ex_2_29.png","arrowleft","response","ArrowRight","29","2","false",""
"","","","","","html-keyboard-response","13","71400","0.0-4.0-4.1","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","","","0"
"","","","","","html-keyboard-response","14","73005","0.0-4.0-0.2","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","1604","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","15","73620","0.0-4.0-1.2","60b8ac4b038e47623e85337b","6554bfa13ac4b6a0ab00b03a","6554bffbba88a41843446f20","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes/cat_1/ex_1_49.png></img>
    ","null","stimulus","","","","",""
