success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,task,correct_response,exemplar_ID,category,difficulty,phase,correct,bonus,subject_id
,,,,,html-keyboard-response,156,202495,0.0-6.20-1.20,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0.9 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_7.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,157,203509,0.0-6.20-2.20,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0.9 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,158,203794,0.0-6.20-3.20,284,./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_7.png,arrowleft,response,ArrowLeft,7,1,5,test,TRUE,,2
,,,,,html-keyboard-response,159,205295,0.0-6.20-4.20,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,0.95,2
,,,,,html-keyboard-response,160,205899,0.0-6.21-0.21,603,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0.95 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
,,,,,html-keyboard-response,161,206513,0.0-6.21-1.21,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0.95 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_1.png></img>",null,stimulus,,,,,,,,2
,,,,,html-keyboard-response,162,207524,0.0-6.21-2.21,null,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0.95 </font>
            </div>
        </div>",null,,,,,,,,,2
,,,,,html-keyboard-response,163,207839,0.0-6.21-3.21,315,./stimuli//pack_shapes_diff/cat_1/diff_5/ex_1_5_1.png,arrowleft,response,ArrowLeft,1,1,5,test,TRUE,,2
,,,,,html-keyboard-response,164,209343,0.0-6.21-4.21,null,"<p> <font color=""green"" size=""5vw""> Correct category! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.05 </font> </p>",null,feedback,,,,,,,1,2
,,,,,html-keyboard-response,165,209886,0.0-6.22-0.22,542,"<div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $1 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>",arrowup,ITI,,,,,,,,2
