"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","difficulty","phase","correct","bonus"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","36630","0.0-1.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","36628","Welcome to the Category Learning experiment! Press any key to continue."," ","welcome","","","","","","",""
"","","","","","html-keyboard-response","2","38602","0.0-2.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","1970","
            <p>You will be shown movies. Each movie contains a sequence of shapes changing form. 
            <br> Some shapes are category A, some are category B. <b> Within a single movie, all shapes belong to the same category. </b>
            <br> You will not know in advance which category the shapes of each movie belong to.</p>
            <p> While you watch a movie, you have to guess the category that its shapes belong to <b>(left arrow for category A, right arrow for category B)</b></p>
            <p> After you choose, the screen will show you whether you were correct or not.</p>
            <p>Press any key to continue.</p>
            "," ","introduction_1","","","","","","",""
"","","","","","html-keyboard-response","3","40586","0.0-3.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","1983","
              <p><b>You will receive a bonus payment for each correct answer! The faster you answer the higher the bonus will be!</b></p>
              <p> So you can increase your bonus by guessing as quickly and accurately as possible.</p>
              <p><b>You will lose $0.05 from your bonus payment for each incorrect answer! The bonus can not become less that $0.</b> </p>
              <p>Press any key to continue.</p>
              "," ","introduction_2","","","","","","",""
"","","","","","html-keyboard-response","4","41553","0.0-4.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","965","
            <p> <b>The first 10 trials are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            "," ","introduction_3","","","","","","",""
"","","","","","html-keyboard-response","5","43134","0.0-5.0-0.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","1580","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        "," ","ITI","","","","","","",""
"","","","","","html-keyboard-response","6","47136","0.0-5.0-1.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","./stimuli//pack_morph_shapes_1/cat_2/diff_2/ex_2_2_3.gif","null","response","ArrowRight","3","2","2","train","false",""
"","","","","","html-keyboard-response","7","48641","0.0-5.0-2.0","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0"
"","","","","","html-keyboard-response","8","50034","0.0-5.0-0.1","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","1391","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","a","ITI","","","","","","",""
"","","","","","html-keyboard-response","9","54036","0.0-5.0-1.1","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","./stimuli//pack_morph_shapes_1/cat_2/diff_1/ex_2_1_14.gif","null","response","ArrowRight","14","2","1","train","false",""
"","","","","","html-keyboard-response","10","55542","0.0-5.0-2.1","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0"
"","","","","","html-keyboard-response","11","56590","0.0-5.0-0.2","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","1046","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","w","ITI","","","","","","",""
"","","","","","html-keyboard-response","12","60596","0.0-5.0-1.2","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","./stimuli//pack_morph_shapes_1/cat_2/diff_1/ex_2_1_11.gif","null","response","ArrowRight","11","2","1","train","false",""
"","","","","","html-keyboard-response","13","62100","0.0-5.0-2.2","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0"
"","","","","","html-keyboard-response","14","63522","0.0-5.0-0.3","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","1424","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","d","ITI","","","","","","",""
"","","","","","html-keyboard-response","15","67517","0.0-5.0-1.3","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","./stimuli//pack_morph_shapes_1/cat_1/diff_1/ex_1_1_17.gif","null","response","ArrowLeft","17","1","1","train","false",""
"","","","","","html-keyboard-response","16","69016","0.0-5.0-2.3","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0"
"","","","","","html-keyboard-response","17","69152","0.0-5.0-0.4","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","134","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","s","ITI","","","","","","",""
"","","","","","html-keyboard-response","18","73150","0.0-5.0-1.4","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","./stimuli//pack_morph_shapes_1/cat_2/diff_1/ex_2_1_8.gif","null","response","ArrowRight","8","2","1","train","false",""
"","","","","","html-keyboard-response","19","74654","0.0-5.0-2.4","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0"
"","","","","","html-keyboard-response","20","77009","0.0-5.0-0.5","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","2356","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","d","ITI","","","","","","",""
"","","","","","html-keyboard-response","21","81009","0.0-5.0-1.5","5f6c828345ca23025dcefa6f","6573617f270241e5da3d355d","6576bffba60d8dd3ea0d1158","null","./stimuli//pack_morph_shapes_1/cat_1/diff_1/ex_1_1_2.gif","null","response","ArrowLeft","2","1","1","train","false",""
