"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","correct","bonus"
"true","false","[]","[]","[]","preload","0","4","0.0-0.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","","","","","","","","",""
"","","","","","html-keyboard-response","1","1623","0.0-1.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","1617","Welcome to the Category Learning experiment! Press any key to continue."," ","welcome","","","","",""
"","","","","","html-keyboard-response","2","15584","0.0-2.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","13961","
            <p>You will be shown images of patterns of black dots.  Some are category A, some are category B.
            <br>You will not know in advance which category a specific pattern belongs to.</p>
            <p>After you see an image, you will be asked to guess its category <b>(left arrow for category A, right arrow for category B)</b></p>
            <p>After you choose, the screen will show you whether you were correct or not.</p>
            <p><b>You will receive a bonus payment of $0.05 for each correct answer!</b></p>
            <p> So you can increase your bonus by guessing correctly, and by guessing as quickly as possible so you move on to the next image sooner.</p>
            <p>Press any key to continue.</p>
            "," ","introduction_1","","","","",""
"","","","","","html-keyboard-response","3","18434","0.0-3.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","2846","
            <p> <b>The first 10 trials are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            "," ","introduction_2","","","","",""
"","","","","","html-keyboard-response","4","19567","0.0-4.0-0.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","1131","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","5","20171","0.0-4.0-1.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_1/cat_2/ex_2_34.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","6","21174","0.0-4.0-2.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","7","22497","0.0-4.0-3.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","1320","./stimuli//pack_1/cat_2/ex_2_34.png","arrowleft","response","ArrowRight","34","2","false",""
"","","","","","html-keyboard-response","8","24000","0.0-4.0-4.0","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","","","0"
"","","","","","html-keyboard-response","9","26091","0.0-4.0-0.1","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","2089","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","10","26695","0.0-4.0-1.1","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_1/cat_2/ex_2_43.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","11","27697","0.0-4.0-2.1","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","12","28358","0.0-4.0-3.1","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","659","./stimuli//pack_1/cat_2/ex_2_43.png","arrowright","response","ArrowRight","43","2","true",""
"","","","","","html-keyboard-response","13","29861","0.0-4.0-4.1","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> </p>","null","feedback","","","","","0"
"","","","","","html-keyboard-response","14","30614","0.0-4.0-0.2","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","751","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","15","31217","0.0-4.0-1.2","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_1/cat_1/ex_1_67.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","16","32221","0.0-4.0-2.2","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","17","32591","0.0-4.0-3.2","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","368","./stimuli//pack_1/cat_1/ex_1_67.png","arrowleft","response","ArrowLeft","67","1","true",""
"","","","","","html-keyboard-response","18","34094","0.0-4.0-4.2","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","<p> <font color=""green"" size=""4vw""> Correct category! </font> </p>","null","feedback","","","","","0"
"","","","","","html-keyboard-response","19","34944","0.0-4.0-0.3","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","848","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","20","35547","0.0-4.0-1.3","6095eb8d3f11c1f6b463e2f0","6552129e68c08af5079f912e","65521378af1b4a67776b510e","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_1/cat_1/ex_1_68.png></img>
    ","null","stimulus","","","","",""
