"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","correct","bonus"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","","","","","","","","",""
"","","","","","html-keyboard-response","1","7345","0.0-1.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","7342","Welcome to the Category Learning experiment! Press any key to continue."," ","welcome","","","","",""
"","","","","","html-keyboard-response","2","20500","0.0-2.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","13155","
            <p>You will be shown images of patterns of black dots.  Some are category A, some are category B.
            <br>You will not know in advance which category a specific pattern belongs to.</p>
            <p>After you see an image, you will be asked to guess its category <b>(left arrow for category A, right arrow for category B)</b></p>
            <p>After you choose, the screen will show you whether you were correct or not.</p>
            <p><b>You will receive a bonus payment of $0.05 for each correct answer!</b></p>
            <p> So you can increase your bonus by guessing correctly, and by guessing as quickly as possible so you move on to the next image sooner.</p>
            <p>Press any key to continue.</p>
            "," ","introduction_1","","","","",""
"","","","","","html-keyboard-response","3","22907","0.0-3.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","2406","
            <p> <b>The first 10 trials are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            "," ","introduction_2","","","","",""
"","","","","","html-keyboard-response","4","24120","0.0-4.0-0.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","1213","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","5","24723","0.0-4.0-1.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_1/cat_2/ex_2_69.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","6","25728","0.0-4.0-2.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","7","26773","0.0-4.0-3.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","1044","./stimuli//pack_1/cat_2/ex_2_69.png","arrowleft","response","ArrowRight","69","2","false",""
"","","","","","html-keyboard-response","8","28289","0.0-4.0-4.0","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","null","<p> <font color=""red"" size=""4vw""> Wrong category! </font> </p>","null","feedback","","","","","0"
"","","","","","html-keyboard-response","9","29236","0.0-4.0-0.1","5d8a5eaf689e58001a8ad452","6552129e68c08af5079f912e","655213449e13575031c69475","946","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
