"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","correct","bonus"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","","","","","","","","",""
"","","","","","html-keyboard-response","1","7222","0.0-1.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","7219","Welcome to the Category Learning experiment! Press any key to continue."," ","welcome","","","","",""
"","","","","","html-keyboard-response","2","40731","0.0-2.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","33508","
            <p>You will be shown images of patterns of black dots.  Some are category A, some are category B.
            <br>You will not know in advance which category a specific pattern belongs to.</p>
            <p>After you see an image, you will be asked to guess its category <b>(left arrow for category A, right arrow for category B)</b></p>
            <p>After you choose, the screen will show you whether you were correct or not.</p>
            <p><b>You will receive a bonus payment of $0.05 for each correct answer!</b></p>
            <p> So you can increase your bonus by guessing correctly, and by guessing as quickly as possible so you move on to the next image sooner.</p>
            <p>Press any key to continue.</p>
            "," ","introduction_1","","","","",""
"","","","","","html-keyboard-response","3","47909","0.0-3.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","7177","
            <p> <b>The first 10 trials are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            "," ","introduction_2","","","","",""
"","","","","","html-keyboard-response","4","53181","0.0-4.0-0.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","5272","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        "," ","ITI","","","","",""
"","","","","","html-keyboard-response","5","53788","0.0-4.0-1.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_1/cat_1/ex_1_51.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","6","54804","0.0-4.0-2.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","7","58820","0.0-4.0-3.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","null","./stimuli//pack_1/cat_1/ex_1_51.png","null","response","ArrowLeft","51","1","false",""
"","","","","","html-keyboard-response","8","60334","0.0-4.0-4.0","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","0"
"","","","","","html-keyboard-response","9","61755","0.0-4.0-0.1","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","1420","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any button to continue to the next trial.</div>
        ","arrowleft","ITI","","","","",""
"","","","","","html-keyboard-response","10","62365","0.0-4.0-1.1","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_1/cat_1/ex_1_31.png></img>
    ","null","stimulus","","","","",""
"","","","","","html-keyboard-response","11","63367","0.0-4.0-2.1","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 1vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    ","null","","","","","",""
"","","","","","html-keyboard-response","12","65342","0.0-4.0-3.1","60d1294f69a16ae3ac6301cd","6552129e68c08af5079f912e","6552135479ec61a72642a288","1974","./stimuli//pack_1/cat_1/ex_1_31.png","arrowright","response","ArrowLeft","31","1","false",""
