"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","difficulty","phase","correct","bonus"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","4681","0.0-1.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","4678","Welcome to the Category Learning experiment! Press any key to continue.","arrowup","welcome","","","","","","",""
"","","","","","html-keyboard-response","2","40556","0.0-2.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","35874","
            <p>You will be shown images of black shapes. Some are category A, some are category B.
            <br>You will not know in advance which category a specific shape belongs to.</p>
            <p>After you see an image, you will be asked to guess its category <b>(left arrow for category A, right arrow for category B)</b></p>
            <p>After you choose, the screen will show you whether you were correct or not.</p>
            <p>Please try to respond as quickly and accurately as possible every time.</p>
            <p>Press any key to continue.</p>
            ","arrowleft","introduction_1","","","","","","",""
"","","","","","html-keyboard-response","3","60031","0.0-3.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","19467","
              <p><b>You will receive a bonus payment depending on your performance!</b></p>
              <p><b>You start with a $10 bonus and each time you guess a shape's category incorrectly $0.05 will be subtracted from the bonus. <br> After the end of the experiment you will receive the remaining bonus as payment.</b></p>
              <p>Press any key to continue.</p>
              ","arrowright","introduction_1","","","","","","",""
"","","","","","html-keyboard-response","4","70305","0.0-4.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","10273","
            <p> <b>The first 10 trials are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            ","arrowleft","introduction_2","","","","","","",""
"","","","","","html-keyboard-response","5","73534","0.0-5.0-0.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","2983","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowleft","ITI","","","","","","",""
"","","","","","html-keyboard-response","6","74148","0.0-5.0-1.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_2/ex_2_2_10.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","7","75150","0.0-5.0-2.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","8","76158","0.0-5.0-3.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","1007","./stimuli//pack_shapes_diff/cat_2/diff_2/ex_2_2_10.png","arrowleft","response","ArrowRight","10","2","2","train","false",""
"","","","","","html-keyboard-response","9","77661","0.0-5.0-4.0","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","10","81392","0.0-5.0-0.1","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","3730","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowright","ITI","","","","","","",""
"","","","","","html-keyboard-response","11","81994","0.0-5.0-1.1","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_2/ex_1_2_2.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","12","83007","0.0-5.0-2.1","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","13","83967","0.0-5.0-3.1","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","960","./stimuli//pack_shapes_diff/cat_1/diff_2/ex_1_2_2.png","arrowright","response","ArrowLeft","2","1","2","train","false",""
"","","","","","html-keyboard-response","14","85480","0.0-5.0-4.1","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","15","86736","0.0-5.0-0.2","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","1255","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowright","ITI","","","","","","",""
"","","","","","html-keyboard-response","16","87352","0.0-5.0-1.2","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_1/ex_1_1_3.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","17","88364","0.0-5.0-2.2","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","18","88735","0.0-5.0-3.2","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","371","./stimuli//pack_shapes_diff/cat_1/diff_1/ex_1_1_3.png","arrowleft","response","ArrowLeft","3","1","1","train","true",""
"","","","","","html-keyboard-response","19","90246","0.0-5.0-4.2","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","20","91137","0.0-5.0-0.3","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","890","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowleft","ITI","","","","","","",""
"","","","","","html-keyboard-response","21","91741","0.0-5.0-1.3","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_1/ex_1_1_4.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","22","92752","0.0-5.0-2.3","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","23","93264","0.0-5.0-3.3","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","511","./stimuli//pack_shapes_diff/cat_1/diff_1/ex_1_1_4.png","arrowleft","response","ArrowLeft","4","1","1","train","true",""
"","","","","","html-keyboard-response","24","94778","0.0-5.0-4.3","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","25","95519","0.0-5.0-0.4","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","741","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowleft","ITI","","","","","","",""
"","","","","","html-keyboard-response","26","96130","0.0-5.0-1.4","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_1/ex_2_1_17.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","27","97133","0.0-5.0-2.4","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","28","97470","0.0-5.0-3.4","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","336","./stimuli//pack_shapes_diff/cat_2/diff_1/ex_2_1_17.png","arrowright","response","ArrowRight","17","2","1","train","true",""
"","","","","","html-keyboard-response","29","98978","0.0-5.0-4.4","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","30","99744","0.0-5.0-0.5","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","765","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowright","ITI","","","","","","",""
"","","","","","html-keyboard-response","31","100346","0.0-5.0-1.5","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_2/ex_2_2_15.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","32","101353","0.0-5.0-2.5","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","33","101827","0.0-5.0-3.5","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","473","./stimuli//pack_shapes_diff/cat_2/diff_2/ex_2_2_15.png","arrowright","response","ArrowRight","15","2","2","train","true",""
"","","","","","html-keyboard-response","34","103340","0.0-5.0-4.5","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","35","104064","0.0-5.0-0.6","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","723","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowright","ITI","","","","","","",""
"","","","","","html-keyboard-response","36","104673","0.0-5.0-1.6","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_1/ex_2_1_6.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","37","105680","0.0-5.0-2.6","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","38","106031","0.0-5.0-3.6","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","350","./stimuli//pack_shapes_diff/cat_2/diff_1/ex_2_1_6.png","arrowright","response","ArrowRight","6","2","1","train","true",""
"","","","","","html-keyboard-response","39","107532","0.0-5.0-4.6","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","40","108367","0.0-5.0-0.7","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","834","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowright","ITI","","","","","","",""
"","","","","","html-keyboard-response","41","108989","0.0-5.0-1.7","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_2/diff_1/ex_2_1_2.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","42","109992","0.0-5.0-2.7","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","43","110384","0.0-5.0-3.7","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","392","./stimuli//pack_shapes_diff/cat_2/diff_1/ex_2_1_2.png","arrowright","response","ArrowRight","2","2","1","train","true",""
"","","","","","html-keyboard-response","44","111893","0.0-5.0-4.7","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","45","112671","0.0-5.0-0.8","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","778","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowright","ITI","","","","","","",""
"","","","","","html-keyboard-response","46","113284","0.0-5.0-1.8","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_1/ex_1_1_13.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","47","114298","0.0-5.0-2.8","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","48","114735","0.0-5.0-3.8","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","437","./stimuli//pack_shapes_diff/cat_1/diff_1/ex_1_1_13.png","arrowleft","response","ArrowLeft","13","1","1","train","true",""
"","","","","","html-keyboard-response","49","116249","0.0-5.0-4.8","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","10"
"","","","","","html-keyboard-response","50","116781","0.0-5.0-0.9","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","533","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next image.</div>
        ","arrowright","ITI","","","","","","",""
"","","","","","html-keyboard-response","51","117402","0.0-5.0-1.9","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    
        <img class=""stim"" src=./stimuli//pack_shapes_diff/cat_1/diff_2/ex_1_2_10.png></img>
    ","null","stimulus","","","","","","",""
"","","","","","html-keyboard-response","52","118419","0.0-5.0-2.9","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","null","
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $10 </font>
            </div>
        </div>
    ","null","","","","","","","",""
"","","","","","html-keyboard-response","53","118845","0.0-5.0-3.9","6102f8a9d697ea8a10d9234f","655cb802637e0dbe2941dbc4","655cb8d410be4d9ffa657e64","425","./stimuli//pack_shapes_diff/cat_1/diff_2/ex_1_2_10.png","arrowleft","response","ArrowLeft","10","1","2","train","true",""
