"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","difficulty","phase","correct","bonus","trial_bonus"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","5299","0.0-1.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","5295","Welcome to the Category Learning experiment! Press any key to continue."," ","welcome","","","","","","","",""
"","","","","","html-keyboard-response","2","34009","0.0-2.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","28710","
            <p>You will be shown movies. Each movie contains a shape that initially is hidden and is gradually revealed. 
            <br> Some shapes are category A, some are category B.
            <br> You will not know in advance which category each shape belongs to.</p>
            <p> While you watch a movie, you have to guess the category that the shape you see belongs to <b>(left arrow for category A, right arrow for category B)</b></p>
            <p> After you choose, the screen will show you whether you were correct or not.</p>
            <p>Press any key to continue.</p>
            "," ","introduction_1","","","","","","","",""
"","","","","","html-keyboard-response","3","56528","0.0-3.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","22518","
              <p><b>You will receive a bonus payment for each correct answer! The faster you answer the higher the bonus will be!</b></p>
              <p> So you can increase your bonus by guessing as quickly and accurately as possible.</p>
              <p><b>You will lose $0.05 from your bonus payment for each incorrect answer! The bonus can not become less than $0.</b> </p>
              <p>Press any key to continue.</p>
              "," ","introduction_2","","","","","","","",""
"","","","","","html-keyboard-response","4","64792","0.0-4.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","8264","
            <p> <b>The first 10 movies are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            "," ","introduction_3","","","","","","","",""
"","","","","","html-keyboard-response","5","67801","0.0-5.0-0.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","3008","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","6","73308","0.0-5.0-1.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","./stimuli//pack_morph_shapes_1/cat_2/diff_1/ex_2_1_3.mp4","null","response","ArrowRight","3","2","1","train","false","",""
"","","","","","html-keyboard-response","7","78313","0.0-5.0-2.0","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","8","79376","0.0-5.0-0.1","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","1061","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","9","84880","0.0-5.0-1.1","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","./stimuli//pack_morph_shapes_1/cat_1/diff_1/ex_1_1_4.mp4","null","response","ArrowLeft","4","1","1","train","false","",""
"","","","","","html-keyboard-response","10","89882","0.0-5.0-2.1","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","11","92121","0.0-5.0-0.2","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","2238","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","12","93850","0.0-5.0-1.2","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","1726","./stimuli//pack_morph_shapes_1/cat_2/diff_1/ex_2_1_8.mp4","arrowright","response","ArrowRight","8","2","1","train","true","",""
"","","","","","html-keyboard-response","13","95360","0.0-5.0-2.2","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","14","96258","0.0-5.0-0.3","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","897","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","15","97539","0.0-5.0-1.3","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","1279","./stimuli//pack_morph_shapes_1/cat_2/diff_2/ex_2_2_9.mp4","arrowleft","response","ArrowRight","9","2","2","train","false","",""
"","","","","","html-keyboard-response","16","102551","0.0-5.0-2.3","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","17","103136","0.0-5.0-0.4","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","584","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","18","103720","0.0-5.0-1.4","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","582","./stimuli//pack_morph_shapes_1/cat_2/diff_1/ex_2_1_16.mp4","arrowright","response","ArrowRight","16","2","1","train","true","",""
"","","","","","html-keyboard-response","19","105233","0.0-5.0-2.4","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","20","106063","0.0-5.0-0.5","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","829","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","arrowright","ITI","","","","","","","",""
"","","","","","html-keyboard-response","21","106528","0.0-5.0-1.5","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","462","./stimuli//pack_morph_shapes_1/cat_1/diff_1/ex_1_1_16.mp4","arrowright","response","ArrowLeft","16","1","1","train","false","",""
"","","","","","html-keyboard-response","22","111532","0.0-5.0-2.5","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","23","115203","0.0-5.0-0.6","615ff8f6ce3e9f8314f44d8a","657afcd119a11bb15c4315fb","657b016854987cc28242786b","3669","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <div> Please press any key to continue to the next movie.</div>
        ","arrowright","ITI","","","","","","","",""
